Speaker,Rep,Syll,Phon,Filename,Filepath
M2,1,choos,cus,choos2M1.wav,2M/choos2M1.wav
M2,2,choos,cus,choos2M2.wav,2M/choos2M2.wav
M2,1,choosh,cuS,choosh2M1.wav,2M/choosh2M1.wav
M2,2,choosh,cuS,choosh2M2.wav,2M/choosh2M2.wav
M2,1,choot,cut,choot2M1.wav,2M/choot2M1.wav
M2,2,choot,cut,choot2M2.wav,2M/choot2M2.wav
M2,1,chooth,cuT,chooth2M1.wav,2M/chooth2M1.wav
M2,2,chooth,cuT,chooth2M2.wav,2M/chooth2M2.wav
M2,1,choov,cuv,choov2M1.wav,2M/choov2M1.wav
M2,2,choov,cuv,choov2M2.wav,2M/choov2M2.wav
M2,1,chooz,cuz,chooz2M1.wav,2M/chooz2M1.wav
M2,2,chooz,cuz,chooz2M2.wav,2M/chooz2M2.wav
M2,1,daab,dab,daab2M1.wav,2M/daab2M1.wav
M2,2,daab,dab,daab2M2.wav,2M/daab2M2.wav
M2,1,daach,dac,daach2M1.wav,2M/daach2M1.wav
M2,2,daach,dac,daach2M2.wav,2M/daach2M2.wav
M2,1,daad,dad,daad2M1.wav,2M/daad2M1.wav
M2,2,daad,dad,daad2M2.wav,2M/daad2M2.wav
M2,1,daaDH,daD,daaDH2M1.wav,2M/daaDH2M1.wav
M2,2,daaDH,daD,daaDH2M2.wav,2M/daaDH2M2.wav
M2,1,daaf,daf,daaf2M1.wav,2M/daaf2M1.wav
M2,2,daaf,daf,daaf2M2.wav,2M/daaf2M2.wav
M2,1,daag,dag,daag2M1.wav,2M/daag2M1.wav
M2,2,daag,dag,daag2M2.wav,2M/daag2M2.wav
M2,1,daaj,daj,daaj2M1.wav,2M/daaj2M1.wav
M2,2,daaj,daj,daaj2M2.wav,2M/daaj2M2.wav
M2,1,daak,dak,daak2M1.wav,2M/daak2M1.wav
M2,2,daak,dak,daak2M2.wav,2M/daak2M2.wav
M2,1,daal,dal,daal2M1.wav,2M/daal2M1.wav
M2,2,daal,dal,daal2M2.wav,2M/daal2M2.wav
M2,1,daam,dam,daam2M1.wav,2M/daam2M1.wav
M2,2,daam,dam,daam2M2.wav,2M/daam2M2.wav
M2,1,daan,dan,daan2M1.wav,2M/daan2M1.wav
M2,2,daan,dan,daan2M2.wav,2M/daan2M2.wav
M2,1,daang,daN,daang2M1.wav,2M/daang2M1.wav
M2,2,daang,daN,daang2M2.wav,2M/daang2M2.wav
M2,1,daap,dap,daap2M1.wav,2M/daap2M1.wav
M2,2,daap,dap,daap2M2.wav,2M/daap2M2.wav
M2,1,daar,dar,daar2M1.wav,2M/daar2M1.wav
M2,2,daar,dar,daar2M2.wav,2M/daar2M2.wav
M2,1,daas,das,daas2M1.wav,2M/daas2M1.wav
M2,2,daas,das,daas2M2.wav,2M/daas2M2.wav
M2,1,daash,daS,daash2M1.wav,2M/daash2M1.wav
M2,2,daash,daS,daash2M2.wav,2M/daash2M2.wav
M2,1,daat,dat,daat2M1.wav,2M/daat2M1.wav
M2,2,daat,dat,daat2M2.wav,2M/daat2M2.wav
M2,1,daath,daT,daath2M1.wav,2M/daath2M1.wav
M2,2,daath,daT,daath2M2.wav,2M/daath2M2.wav
M2,1,daav,dav,daav2M1.wav,2M/daav2M1.wav
M2,2,daav,dav,daav2M2.wav,2M/daav2M2.wav
M2,1,daaz,daz,daaz2M1.wav,2M/daaz2M1.wav
M2,2,daaz,daz,daaz2M2.wav,2M/daaz2M2.wav
M2,1,deeb,dib,deeb2M1.wav,2M/deeb2M1.wav
M2,2,deeb,dib,deeb2M2.wav,2M/deeb2M2.wav
M2,1,deech,dic,deech2M1.wav,2M/deech2M1.wav
M2,2,deech,dic,deech2M2.wav,2M/deech2M2.wav
M2,1,deed,did,deed2M1.wav,2M/deed2M1.wav
M2,2,deed,did,deed2M2.wav,2M/deed2M2.wav
M2,1,deeDH,diD,deeDH2M1.wav,2M/deeDH2M1.wav
M2,2,deeDH,diD,deeDH2M2.wav,2M/deeDH2M2.wav
M2,1,deef,dif,deef2M1.wav,2M/deef2M1.wav
M2,2,deef,dif,deef2M2.wav,2M/deef2M2.wav
M2,1,deeg,dig,deeg2M1.wav,2M/deeg2M1.wav
M2,2,deeg,dig,deeg2M2.wav,2M/deeg2M2.wav
M2,1,deej,dij,deej2M1.wav,2M/deej2M1.wav
M2,2,deej,dij,deej2M2.wav,2M/deej2M2.wav
M2,1,deek,dik,deek2M1.wav,2M/deek2M1.wav
M2,2,deek,dik,deek2M2.wav,2M/deek2M2.wav
M2,1,deel,dil,deel2M1.wav,2M/deel2M1.wav
M2,2,deel,dil,deel2M2.wav,2M/deel2M2.wav
M2,1,deem,dim,deem2M1.wav,2M/deem2M1.wav
M2,2,deem,dim,deem2M2.wav,2M/deem2M2.wav
M2,1,deen,din,deen2M1.wav,2M/deen2M1.wav
M2,2,deen,din,deen2M2.wav,2M/deen2M2.wav
M2,1,deeng,diN,deeng2M1.wav,2M/deeng2M1.wav
M2,2,deeng,diN,deeng2M2.wav,2M/deeng2M2.wav
M2,1,deep,dip,deep2M1.wav,2M/deep2M1.wav
M2,2,deep,dip,deep2M2.wav,2M/deep2M2.wav
M2,1,deer,dir,deer2M1.wav,2M/deer2M1.wav
M2,2,deer,dir,deer2M2.wav,2M/deer2M2.wav
M2,1,dees,dis,dees2M1.wav,2M/dees2M1.wav
M2,2,dees,dis,dees2M2.wav,2M/dees2M2.wav
M2,1,deesh,diS,deesh2M1.wav,2M/deesh2M1.wav
M2,2,deesh,diS,deesh2M2.wav,2M/deesh2M2.wav
M2,1,deet,dit,deet2M1.wav,2M/deet2M1.wav
M2,2,deet,dit,deet2M2.wav,2M/deet2M2.wav
M2,1,deeth,diT,deeth2M1.wav,2M/deeth2M1.wav
M2,2,deeth,diT,deeth2M2.wav,2M/deeth2M2.wav
M2,1,deev,div,deev2M1.wav,2M/deev2M1.wav
M2,2,deev,div,deev2M2.wav,2M/deev2M2.wav
M2,1,deez,diz,deez2M1.wav,2M/deez2M1.wav
M2,2,deez,diz,deez2M2.wav,2M/deez2M2.wav
M2,1,DHaab,Dab,DHaab2M1.wav,2M/DHaab2M1.wav
M2,2,DHaab,Dab,DHaab2M2.wav,2M/DHaab2M2.wav
M2,1,DHaach,Dac,DHaach2M1.wav,2M/DHaach2M1.wav
M2,2,DHaach,Dac,DHaach2M2.wav,2M/DHaach2M2.wav
M2,1,DHaad,Dad,DHaad2M1.wav,2M/DHaad2M1.wav
M2,2,DHaad,Dad,DHaad2M2.wav,2M/DHaad2M2.wav
M2,1,DHaaDH,DaD,DHaaDH2M1.wav,2M/DHaaDH2M1.wav
M2,2,DHaaDH,DaD,DHaaDH2M2.wav,2M/DHaaDH2M2.wav
M2,1,DHaaf,Daf,DHaaf2M1.wav,2M/DHaaf2M1.wav
M2,2,DHaaf,Daf,DHaaf2M2.wav,2M/DHaaf2M2.wav
M2,1,DHaag,Dag,DHaag2M1.wav,2M/DHaag2M1.wav
M2,2,DHaag,Dag,DHaag2M2.wav,2M/DHaag2M2.wav
M2,1,DHaaj,Daj,DHaaj2M1.wav,2M/DHaaj2M1.wav
M2,2,DHaaj,Daj,DHaaj2M2.wav,2M/DHaaj2M2.wav
M2,1,DHaak,Dak,DHaak2M1.wav,2M/DHaak2M1.wav
M2,2,DHaak,Dak,DHaak2M2.wav,2M/DHaak2M2.wav
M2,1,DHaal,Dal,DHaal2M1.wav,2M/DHaal2M1.wav
M2,2,DHaal,Dal,DHaal2M2.wav,2M/DHaal2M2.wav
M2,1,DHaam,Dam,DHaam2M1.wav,2M/DHaam2M1.wav
M2,2,DHaam,Dam,DHaam2M2.wav,2M/DHaam2M2.wav
M2,1,DHaan,Dan,DHaan2M1.wav,2M/DHaan2M1.wav
M2,2,DHaan,Dan,DHaan2M2.wav,2M/DHaan2M2.wav
M2,1,DHaang,DaN,DHaang2M1.wav,2M/DHaang2M1.wav
M2,2,DHaang,DaN,DHaang2M2.wav,2M/DHaang2M2.wav
M2,1,DHaap,Dap,DHaap2M1.wav,2M/DHaap2M1.wav
M2,2,DHaap,Dap,DHaap2M2.wav,2M/DHaap2M2.wav
M2,1,DHaar,Dar,DHaar2M1.wav,2M/DHaar2M1.wav
M2,2,DHaar,Dar,DHaar2M2.wav,2M/DHaar2M2.wav
M2,1,DHaas,Das,DHaas2M1.wav,2M/DHaas2M1.wav
M2,2,DHaas,Das,DHaas2M2.wav,2M/DHaas2M2.wav
M2,1,DHaash,DaS,DHaash2M1.wav,2M/DHaash2M1.wav
M2,2,DHaash,DaS,DHaash2M2.wav,2M/DHaash2M2.wav
M2,1,DHaat,Dat,DHaat2M1.wav,2M/DHaat2M1.wav
M2,2,DHaat,Dat,DHaat2M2.wav,2M/DHaat2M2.wav
M2,1,DHaath,DaT,DHaath2M1.wav,2M/DHaath2M1.wav
M2,2,DHaath,DaT,DHaath2M2.wav,2M/DHaath2M2.wav
M2,1,DHaav,Dav,DHaav2M1.wav,2M/DHaav2M1.wav
M2,2,DHaav,Dav,DHaav2M2.wav,2M/DHaav2M2.wav
M2,1,DHaaz,Daz,DHaaz2M1.wav,2M/DHaaz2M1.wav
M2,2,DHaaz,Daz,DHaaz2M2.wav,2M/DHaaz2M2.wav
M2,1,DHeeb,Dib,DHeeb2M1.wav,2M/DHeeb2M1.wav
M2,2,DHeeb,Dib,DHeeb2M2.wav,2M/DHeeb2M2.wav
M2,1,DHeech,Dic,DHeech2M1.wav,2M/DHeech2M1.wav
M2,2,DHeech,Dic,DHeech2M2.wav,2M/DHeech2M2.wav
M2,1,DHeed,Did,DHeed2M1.wav,2M/DHeed2M1.wav
M2,2,DHeed,Did,DHeed2M2.wav,2M/DHeed2M2.wav
M2,1,DHeeDH,DiD,DHeeDH2M1.wav,2M/DHeeDH2M1.wav
M2,2,DHeeDH,DiD,DHeeDH2M2.wav,2M/DHeeDH2M2.wav
M2,1,DHeef,Dif,DHeef2M1.wav,2M/DHeef2M1.wav
M2,2,DHeef,Dif,DHeef2M2.wav,2M/DHeef2M2.wav
M2,1,DHeeg,Dig,DHeeg2M1.wav,2M/DHeeg2M1.wav
M2,2,DHeeg,Dig,DHeeg2M2.wav,2M/DHeeg2M2.wav
M2,1,DHeej,Dij,DHeej2M1.wav,2M/DHeej2M1.wav
M2,2,DHeej,Dij,DHeej2M2.wav,2M/DHeej2M2.wav
M2,1,DHeek,Dik,DHeek2M1.wav,2M/DHeek2M1.wav
M2,2,DHeek,Dik,DHeek2M2.wav,2M/DHeek2M2.wav
M2,1,DHeel,Dil,DHeel2M1.wav,2M/DHeel2M1.wav
M2,2,DHeel,Dil,DHeel2M2.wav,2M/DHeel2M2.wav
M2,1,DHeem,Dim,DHeem2M1.wav,2M/DHeem2M1.wav
M2,2,DHeem,Dim,DHeem2M2.wav,2M/DHeem2M2.wav
M2,1,DHeen,Din,DHeen2M1.wav,2M/DHeen2M1.wav
M2,2,DHeen,Din,DHeen2M2.wav,2M/DHeen2M2.wav
M2,1,DHeeng,DiN,DHeeng2M1.wav,2M/DHeeng2M1.wav
M2,2,DHeeng,DiN,DHeeng2M2.wav,2M/DHeeng2M2.wav
M2,1,DHeep,Dip,DHeep2M1.wav,2M/DHeep2M1.wav
M2,2,DHeep,Dip,DHeep2M2.wav,2M/DHeep2M2.wav
M2,1,DHeer,Dir,DHeer2M1.wav,2M/DHeer2M1.wav
M2,2,DHeer,Dir,DHeer2M2.wav,2M/DHeer2M2.wav
M2,1,DHees,Dis,DHees2M1.wav,2M/DHees2M1.wav
M2,2,DHees,Dis,DHees2M2.wav,2M/DHees2M2.wav
M2,1,DHeesh,DiS,DHeesh2M1.wav,2M/DHeesh2M1.wav
M2,2,DHeesh,DiS,DHeesh2M2.wav,2M/DHeesh2M2.wav
M2,1,DHeet,Dit,DHeet2M1.wav,2M/DHeet2M1.wav
M2,2,DHeet,Dit,DHeet2M2.wav,2M/DHeet2M2.wav
M2,1,DHeeth,DiT,DHeeth2M1.wav,2M/DHeeth2M1.wav
M2,2,DHeeth,DiT,DHeeth2M2.wav,2M/DHeeth2M2.wav
M2,1,DHeev,Div,DHeev2M1.wav,2M/DHeev2M1.wav
M2,2,DHeev,Div,DHeev2M2.wav,2M/DHeev2M2.wav
M2,1,DHeez,Diz,DHeez2M1.wav,2M/DHeez2M1.wav
M2,2,DHeez,Diz,DHeez2M2.wav,2M/DHeez2M2.wav
M2,1,DHoob,Dub,DHoob2M1.wav,2M/DHoob2M1.wav
M2,2,DHoob,Dub,DHoob2M2.wav,2M/DHoob2M2.wav
M2,1,DHooch,Duc,DHooch2M1.wav,2M/DHooch2M1.wav
M2,2,DHooch,Duc,DHooch2M2.wav,2M/DHooch2M2.wav
M2,1,DHood,Dud,DHood2M1.wav,2M/DHood2M1.wav
M2,2,DHood,Dud,DHood2M2.wav,2M/DHood2M2.wav
M2,1,DHooDH,DuD,DHooDH2M1.wav,2M/DHooDH2M1.wav
M2,2,DHooDH,DuD,DHooDH2M2.wav,2M/DHooDH2M2.wav
M2,1,DHoof,Duf,DHoof2M1.wav,2M/DHoof2M1.wav
M2,2,DHoof,Duf,DHoof2M2.wav,2M/DHoof2M2.wav
M2,1,DHoog,Dug,DHoog2M1.wav,2M/DHoog2M1.wav
M2,2,DHoog,Dug,DHoog2M2.wav,2M/DHoog2M2.wav
M2,1,DHooj,Duj,DHooj2M1.wav,2M/DHooj2M1.wav
M2,2,DHooj,Duj,DHooj2M2.wav,2M/DHooj2M2.wav
M2,1,DHook,Duk,DHook2M1.wav,2M/DHook2M1.wav
M2,2,DHook,Duk,DHook2M2.wav,2M/DHook2M2.wav
M2,1,DHool,Dul,DHool2M1.wav,2M/DHool2M1.wav
M2,2,DHool,Dul,DHool2M2.wav,2M/DHool2M2.wav
M2,1,DHoom,Dum,DHoom2M1.wav,2M/DHoom2M1.wav
M2,2,DHoom,Dum,DHoom2M2.wav,2M/DHoom2M2.wav
M2,1,DHoon,Dun,DHoon2M1.wav,2M/DHoon2M1.wav
M2,2,DHoon,Dun,DHoon2M2.wav,2M/DHoon2M2.wav
M2,1,DHoong,DuN,DHoong2M1.wav,2M/DHoong2M1.wav
M2,2,DHoong,DuN,DHoong2M2.wav,2M/DHoong2M2.wav
M2,1,DHoop,Dup,DHoop2M1.wav,2M/DHoop2M1.wav
M2,2,DHoop,Dup,DHoop2M2.wav,2M/DHoop2M2.wav
M2,1,DHoor,Dur,DHoor2M1.wav,2M/DHoor2M1.wav
M2,2,DHoor,Dur,DHoor2M2.wav,2M/DHoor2M2.wav
M2,1,DHoos,Dus,DHoos2M1.wav,2M/DHoos2M1.wav
M2,2,DHoos,Dus,DHoos2M2.wav,2M/DHoos2M2.wav
M2,1,DHoosh,DuS,DHoosh2M1.wav,2M/DHoosh2M1.wav
M2,2,DHoosh,DuS,DHoosh2M2.wav,2M/DHoosh2M2.wav
M2,1,DHoot,Dut,DHoot2M1.wav,2M/DHoot2M1.wav
M2,2,DHoot,Dut,DHoot2M2.wav,2M/DHoot2M2.wav
M2,1,DHooth,DuT,DHooth2M1.wav,2M/DHooth2M1.wav
M2,2,DHooth,DuT,DHooth2M2.wav,2M/DHooth2M2.wav
M2,1,DHoov,Duv,DHoov2M1.wav,2M/DHoov2M1.wav
M2,2,DHoov,Duv,DHoov2M2.wav,2M/DHoov2M2.wav
M2,1,DHooz,Duz,DHooz2M1.wav,2M/DHooz2M1.wav
M2,2,DHooz,Duz,DHooz2M2.wav,2M/DHooz2M2.wav
M2,1,doob,dub,doob2M1.wav,2M/doob2M1.wav
M2,2,doob,dub,doob2M2.wav,2M/doob2M2.wav
M2,1,dooch,duc,dooch2M1.wav,2M/dooch2M1.wav
M2,2,dooch,duc,dooch2M2.wav,2M/dooch2M2.wav
M2,1,dood,dud,dood2M1.wav,2M/dood2M1.wav
M2,2,dood,dud,dood2M2.wav,2M/dood2M2.wav
M2,1,dooDH,duD,dooDH2M1.wav,2M/dooDH2M1.wav
M2,2,dooDH,duD,dooDH2M2.wav,2M/dooDH2M2.wav
M2,1,doof,duf,doof2M1.wav,2M/doof2M1.wav
M2,2,doof,duf,doof2M2.wav,2M/doof2M2.wav
M2,1,doog,dug,doog2M1.wav,2M/doog2M1.wav
M2,2,doog,dug,doog2M2.wav,2M/doog2M2.wav
M2,1,dooj,duj,dooj2M1.wav,2M/dooj2M1.wav
M2,2,dooj,duj,dooj2M2.wav,2M/dooj2M2.wav
M2,1,dook,duk,dook2M1.wav,2M/dook2M1.wav
M2,2,dook,duk,dook2M2.wav,2M/dook2M2.wav
M2,1,dool,dul,dool2M1.wav,2M/dool2M1.wav
M2,2,dool,dul,dool2M2.wav,2M/dool2M2.wav
M2,1,doom,dum,doom2M1.wav,2M/doom2M1.wav
M2,2,doom,dum,doom2M2.wav,2M/doom2M2.wav
M2,1,doon,dun,doon2M1.wav,2M/doon2M1.wav
M2,2,doon,dun,doon2M2.wav,2M/doon2M2.wav
M2,1,doong,duN,doong2M1.wav,2M/doong2M1.wav
M2,2,doong,duN,doong2M2.wav,2M/doong2M2.wav
M2,1,doop,dup,doop2M1.wav,2M/doop2M1.wav
M2,2,doop,dup,doop2M2.wav,2M/doop2M2.wav
M2,1,door,dur,door2M1.wav,2M/door2M1.wav
M2,2,door,dur,door2M2.wav,2M/door2M2.wav
M2,1,doos,dus,doos2M1.wav,2M/doos2M1.wav
M2,2,doos,dus,doos2M2.wav,2M/doos2M2.wav
M2,1,doosh,duS,doosh2M1.wav,2M/doosh2M1.wav
M2,2,doosh,duS,doosh2M2.wav,2M/doosh2M2.wav
M2,1,doot,dut,doot2M1.wav,2M/doot2M1.wav
M2,2,doot,dut,doot2M2.wav,2M/doot2M2.wav
M2,1,dooth,duT,dooth2M1.wav,2M/dooth2M1.wav
M2,2,dooth,duT,dooth2M2.wav,2M/dooth2M2.wav
M2,1,doov,duv,doov2M1.wav,2M/doov2M1.wav
M2,2,doov,duv,doov2M2.wav,2M/doov2M2.wav
M2,1,dooz,duz,dooz2M1.wav,2M/dooz2M1.wav
M2,2,dooz,duz,dooz2M2.wav,2M/dooz2M2.wav
M2,1,faab,fab,faab2M1.wav,2M/faab2M1.wav
M2,2,faab,fab,faab2M2.wav,2M/faab2M2.wav
M2,1,faach,fac,faach2M1.wav,2M/faach2M1.wav
M2,2,faach,fac,faach2M2.wav,2M/faach2M2.wav
M2,1,faad,fad,faad2M1.wav,2M/faad2M1.wav
M2,2,faad,fad,faad2M2.wav,2M/faad2M2.wav
M2,1,faaDH,faD,faaDH2M1.wav,2M/faaDH2M1.wav
M2,2,faaDH,faD,faaDH2M2.wav,2M/faaDH2M2.wav
M2,1,faaf,faf,faaf2M1.wav,2M/faaf2M1.wav
M2,2,faaf,faf,faaf2M2.wav,2M/faaf2M2.wav
M2,1,faag,fag,faag2M1.wav,2M/faag2M1.wav
M2,2,faag,fag,faag2M2.wav,2M/faag2M2.wav
M2,1,faaj,faj,faaj2M1.wav,2M/faaj2M1.wav
M2,2,faaj,faj,faaj2M2.wav,2M/faaj2M2.wav
M2,1,faak,fak,faak2M1.wav,2M/faak2M1.wav
M2,2,faak,fak,faak2M2.wav,2M/faak2M2.wav
M2,1,faal,fal,faal2M1.wav,2M/faal2M1.wav
M2,2,faal,fal,faal2M2.wav,2M/faal2M2.wav
M2,1,faam,fam,faam2M1.wav,2M/faam2M1.wav
M2,2,faam,fam,faam2M2.wav,2M/faam2M2.wav
M2,1,faan,fan,faan2M1.wav,2M/faan2M1.wav
M2,2,faan,fan,faan2M2.wav,2M/faan2M2.wav
M2,1,faang,faN,faang2M1.wav,2M/faang2M1.wav
M2,2,faang,faN,faang2M2.wav,2M/faang2M2.wav
M2,1,faap,fap,faap2M1.wav,2M/faap2M1.wav
M2,2,faap,fap,faap2M2.wav,2M/faap2M2.wav
M2,1,faar,far,faar2M1.wav,2M/faar2M1.wav
M2,2,faar,far,faar2M2.wav,2M/faar2M2.wav
M2,1,faas,fas,faas2M1.wav,2M/faas2M1.wav
M2,2,faas,fas,faas2M2.wav,2M/faas2M2.wav
M2,1,faash,faS,faash2M1.wav,2M/faash2M1.wav
M2,2,faash,faS,faash2M2.wav,2M/faash2M2.wav
M2,1,faat,fat,faat2M1.wav,2M/faat2M1.wav
M2,2,faat,fat,faat2M2.wav,2M/faat2M2.wav
M2,1,faath,faT,faath2M1.wav,2M/faath2M1.wav
M2,2,faath,faT,faath2M2.wav,2M/faath2M2.wav
M2,1,faav,fav,faav2M1.wav,2M/faav2M1.wav
M2,2,faav,fav,faav2M2.wav,2M/faav2M2.wav
M2,1,faaz,faz,faaz2M1.wav,2M/faaz2M1.wav
M2,2,faaz,faz,faaz2M2.wav,2M/faaz2M2.wav
M2,1,feeb,fib,feeb2M1.wav,2M/feeb2M1.wav
M2,2,feeb,fib,feeb2M2.wav,2M/feeb2M2.wav
M2,1,feech,fic,feech2M1.wav,2M/feech2M1.wav
M2,2,feech,fic,feech2M2.wav,2M/feech2M2.wav
M2,1,feed,fid,feed2M1.wav,2M/feed2M1.wav
M2,2,feed,fid,feed2M2.wav,2M/feed2M2.wav
M2,1,feeDH,fiD,feeDH2M1.wav,2M/feeDH2M1.wav
M2,2,feeDH,fiD,feeDH2M2.wav,2M/feeDH2M2.wav
M2,1,feef,fif,feef2M1.wav,2M/feef2M1.wav
M2,2,feef,fif,feef2M2.wav,2M/feef2M2.wav
M2,1,feeg,fig,feeg2M1.wav,2M/feeg2M1.wav
M2,2,feeg,fig,feeg2M2.wav,2M/feeg2M2.wav
M2,1,feej,fij,feej2M1.wav,2M/feej2M1.wav
M2,2,feej,fij,feej2M2.wav,2M/feej2M2.wav
M2,1,feek,fik,feek2M1.wav,2M/feek2M1.wav
M2,2,feek,fik,feek2M2.wav,2M/feek2M2.wav
M2,1,feel,fil,feel2M1.wav,2M/feel2M1.wav
M2,2,feel,fil,feel2M2.wav,2M/feel2M2.wav
M2,1,feem,fim,feem2M1.wav,2M/feem2M1.wav
M2,2,feem,fim,feem2M2.wav,2M/feem2M2.wav
M2,1,feen,fin,feen2M1.wav,2M/feen2M1.wav
M2,2,feen,fin,feen2M2.wav,2M/feen2M2.wav
M2,1,feeng,fiN,feeng2M1.wav,2M/feeng2M1.wav
M2,2,feeng,fiN,feeng2M2.wav,2M/feeng2M2.wav
M2,1,feep,fip,feep2M1.wav,2M/feep2M1.wav
M2,2,feep,fip,feep2M2.wav,2M/feep2M2.wav
M2,1,feer,fir,feer2M1.wav,2M/feer2M1.wav
M2,2,feer,fir,feer2M2.wav,2M/feer2M2.wav
M2,1,fees,fis,fees2M1.wav,2M/fees2M1.wav
M2,2,fees,fis,fees2M2.wav,2M/fees2M2.wav
M2,1,feesh,fiS,feesh2M1.wav,2M/feesh2M1.wav
M2,2,feesh,fiS,feesh2M2.wav,2M/feesh2M2.wav
M2,1,feet,fit,feet2M1.wav,2M/feet2M1.wav
M2,2,feet,fit,feet2M2.wav,2M/feet2M2.wav
M2,1,feeth,fiT,feeth2M1.wav,2M/feeth2M1.wav
M2,2,feeth,fiT,feeth2M2.wav,2M/feeth2M2.wav
M2,1,feev,fiv,feev2M1.wav,2M/feev2M1.wav
M2,2,feev,fiv,feev2M2.wav,2M/feev2M2.wav
M2,1,feez,fiz,feez2M1.wav,2M/feez2M1.wav
M2,2,feez,fiz,feez2M2.wav,2M/feez2M2.wav
M2,1,foob,fub,foob2M1.wav,2M/foob2M1.wav
M2,2,foob,fub,foob2M2.wav,2M/foob2M2.wav
M2,1,fooch,fuc,fooch2M1.wav,2M/fooch2M1.wav
M2,2,fooch,fuc,fooch2M2.wav,2M/fooch2M2.wav
M2,1,food,fud,food2M1.wav,2M/food2M1.wav
M2,2,food,fud,food2M2.wav,2M/food2M2.wav
M2,1,fooDH,fuD,fooDH2M1.wav,2M/fooDH2M1.wav
M2,2,fooDH,fuD,fooDH2M2.wav,2M/fooDH2M2.wav
M2,1,foof,fuf,foof2M1.wav,2M/foof2M1.wav
M2,2,foof,fuf,foof2M2.wav,2M/foof2M2.wav
M2,1,foog,fug,foog2M1.wav,2M/foog2M1.wav
M2,2,foog,fug,foog2M2.wav,2M/foog2M2.wav
M2,1,fooj,fuj,fooj2M1.wav,2M/fooj2M1.wav
M2,2,fooj,fuj,fooj2M2.wav,2M/fooj2M2.wav
M2,1,fook,fuk,fook2M1.wav,2M/fook2M1.wav
M2,2,fook,fuk,fook2M2.wav,2M/fook2M2.wav
M2,1,fool,ful,fool2M1.wav,2M/fool2M1.wav
M2,2,fool,ful,fool2M2.wav,2M/fool2M2.wav
M2,1,foom,fum,foom2M1.wav,2M/foom2M1.wav
M2,2,foom,fum,foom2M2.wav,2M/foom2M2.wav
M2,1,foon,fun,foon2M1.wav,2M/foon2M1.wav
M2,2,foon,fun,foon2M2.wav,2M/foon2M2.wav
M2,1,foong,fuN,foong2M1.wav,2M/foong2M1.wav
M2,2,foong,fuN,foong2M2.wav,2M/foong2M2.wav
M2,1,foop,fup,foop2M1.wav,2M/foop2M1.wav
M2,2,foop,fup,foop2M2.wav,2M/foop2M2.wav
M2,1,foor,fur,foor2M1.wav,2M/foor2M1.wav
M2,2,foor,fur,foor2M2.wav,2M/foor2M2.wav
M2,1,foos,fus,foos2M1.wav,2M/foos2M1.wav
M2,2,foos,fus,foos2M2.wav,2M/foos2M2.wav
M2,1,foosh,fuS,foosh2M1.wav,2M/foosh2M1.wav
M2,2,foosh,fuS,foosh2M2.wav,2M/foosh2M2.wav
M2,1,foot,fut,foot2M1.wav,2M/foot2M1.wav
M2,2,foot,fut,foot2M2.wav,2M/foot2M2.wav
M2,1,footh,fuT,footh2M1.wav,2M/footh2M1.wav
M2,2,footh,fuT,footh2M2.wav,2M/footh2M2.wav
M2,1,foov,fuv,foov2M1.wav,2M/foov2M1.wav
M2,2,foov,fuv,foov2M2.wav,2M/foov2M2.wav
M2,1,fooz,fuz,fooz2M1.wav,2M/fooz2M1.wav
M2,2,fooz,fuz,fooz2M2.wav,2M/fooz2M2.wav
M2,1,gaab,gab,gaab2M1.wav,2M/gaab2M1.wav
M2,2,gaab,gab,gaab2M2.wav,2M/gaab2M2.wav
M2,1,gaach,gac,gaach2M1.wav,2M/gaach2M1.wav
M2,2,gaach,gac,gaach2M2.wav,2M/gaach2M2.wav
M2,1,gaad,gad,gaad2M1.wav,2M/gaad2M1.wav
M2,2,gaad,gad,gaad2M2.wav,2M/gaad2M2.wav
M2,1,gaaDH,gaD,gaaDH2M1.wav,2M/gaaDH2M1.wav
M2,2,gaaDH,gaD,gaaDH2M2.wav,2M/gaaDH2M2.wav
M2,1,gaaf,gaf,gaaf2M1.wav,2M/gaaf2M1.wav
M2,2,gaaf,gaf,gaaf2M2.wav,2M/gaaf2M2.wav
M2,1,gaag,gag,gaag2M1.wav,2M/gaag2M1.wav
M2,2,gaag,gag,gaag2M2.wav,2M/gaag2M2.wav
M2,1,gaaj,gaj,gaaj2M1.wav,2M/gaaj2M1.wav
M2,2,gaaj,gaj,gaaj2M2.wav,2M/gaaj2M2.wav
M2,1,gaak,gak,gaak2M1.wav,2M/gaak2M1.wav
M2,2,gaak,gak,gaak2M2.wav,2M/gaak2M2.wav
M2,1,gaal,gal,gaal2M1.wav,2M/gaal2M1.wav
M2,2,gaal,gal,gaal2M2.wav,2M/gaal2M2.wav
M2,1,gaam,gam,gaam2M1.wav,2M/gaam2M1.wav
M2,2,gaam,gam,gaam2M2.wav,2M/gaam2M2.wav
M2,1,gaan,gan,gaan2M1.wav,2M/gaan2M1.wav
M2,2,gaan,gan,gaan2M2.wav,2M/gaan2M2.wav
M2,1,gaang,gaN,gaang2M1.wav,2M/gaang2M1.wav
M2,2,gaang,gaN,gaang2M2.wav,2M/gaang2M2.wav
M2,1,gaap,gap,gaap2M1.wav,2M/gaap2M1.wav
