"","DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"1158","V","bit","but","bit-but","i-u","plc_vwl",17.9473002646549,14.5666995227898,11.1521641687656,12.4498815518221,14.2384395585457,14.682782398377,13.568538742991,13.8706697331697
"1159","V","dab","dib","dab-dib","a-i","plc_vwl",18.4074472615245,15.4985855876614,16.8674396462003,17.4698956384788,16.6361374795741,20.1037240511559,17.2025665434596,17.44315222488
"1160","V","dab","dub","dab-dub","a-u","plc_vwl",17.915178543539,16.245456416858,14.1455633106474,13.8736107299592,14.234929123664,15.3404066427498,16.300190371776,16.8271402587317
"1161","V","dad","did","dad-did","a-i","plc_vwl",19.0701107627507,18.9823508167649,18.2042551053455,17.6699856131276,19.5713018265888,19.2540876357324,18.3671706042075,20.284435786648
"1162","V","dad","dud","dad-dud","a-u","plc_vwl",16.4264434089617,15.6064465507657,14.1646016888553,13.6563123820236,17.0744197339483,14.9820822937047,16.9297756312824,17.2699334758593
"1163","V","dag","dig","dag-dig","a-i","plc_vwl",20.4492546648412,20.3331770745096,21.3928336042391,19.6275529162398,17.8574064421119,20.4396130837701,20.0726616624758,19.0705245121035
"1164","V","dag","dug","dag-dug","a-u","plc_vwl",16.9362632792109,16.6857762555735,15.5525789196526,15.4828057158502,12.6941684598629,16.8071965452677,18.2937243423505,NA
"1165","V","dak","dik","dak-dik","a-i","plc_vwl",18.7736369117213,19.234722293806,21.1130490572482,20.6540764960133,16.6002363311875,17.7509074825741,18.8661446124037,19.5040734230714
"1166","V","dak","duk","dak-duk","a-u","plc_vwl",15.2236504581366,14.8029309702012,13.8871044822811,15.748981042284,13.25094090818,13.5425572659033,18.9970819664952,16.1805775279566
"1167","V","dap","dip","dap-dip","a-i","plc_vwl",17.2706413938844,17.4691416135756,18.2482954126678,15.7855007995907,15.2603405220912,15.5243578628142,15.6614731858334,16.7996426554632
"1168","V","dap","dup","dap-dup","a-u","plc_vwl",12.9631480112665,14.1736904094411,14.2261042616624,13.5392776423932,12.094680226486,12.8947943885463,13.6304299818621,14.5560616740802
"1169","V","dat","dit","dat-dit","a-i","plc_vwl",19.1008954871659,19.1937189911774,18.6241270614524,16.6554892575612,18.7488003237127,19.0793570142328,16.4853267596504,17.5749023077049
"1170","V","dat","dut","dat-dut","a-u","plc_vwl",16.849077643146,14.6617689713406,15.16229083707,15.5780783521346,14.3472856381879,15.8198870726966,13.7957971053477,16.0260419307896
"1171","V","dib","dub","dib-dub","i-u","plc_vwl",16.4858846245773,12.9304512689463,11.2842029948105,10.664039395918,12.3793997114739,14.0210648867634,13.5054989148703,15.2157709824806
"1172","V","did","dud","did-dud","i-u","plc_vwl",15.0231022536498,14.4421648332684,13.2121155275033,11.060547983932,15.4097140151167,14.660628007155,15.5832478993206,16.1646393695375
"1173","V","dig","dug","dig-dug","i-u","plc_vwl",16.4556826393665,19.3824435930009,14.4741650139171,12.1709742169172,14.1891622641105,16.7058853925856,15.848023435567,NA
"1174","V","dik","duk","dik-duk","i-u","plc_vwl",14.6035505333831,15.9217014301554,13.2735957003578,11.6431147806075,13.3279637253532,14.1540918008997,15.8870330373384,13.5121011238415
"1175","V","dip","dup","dip-dup","i-u","plc_vwl",14.07257369223,13.9625707034305,10.0294900697153,8.26019575424893,12.3751503108994,11.6105805347166,11.6816300069385,12.7002129816458
"1176","V","dit","dut","dit-dut","i-u","plc_vwl",13.6191407839553,14.296831097915,10.3580092584643,10.2334191711445,13.1844482546301,13.7694325200291,11.7683066609684,12.8954405984088
"1177","V","gab","gib","gab-gib","a-i","plc_vwl",17.7450856618125,16.9810757342115,18.3458311876307,16.8991880811682,17.8477291465846,19.6382460545812,18.2197726878776,NA
"1178","V","gab","gub","gab-gub","a-u","plc_vwl",16.8059592687152,15.6779554239507,15.3016289733069,15.3457804244095,14.2479389236322,17.0130166158884,18.0264323816984,NA
"1179","V","gad","gid","gad-gid","a-i","plc_vwl",17.4036815450668,17.4187978604536,18.7322878729854,18.4667035445225,18.9815540296682,19.2332720492857,19.9746877041611,19.1754394254142
"1180","V","gad","gud","gad-gud","a-u","plc_vwl",15.8602990349123,13.5431380595197,16.6744247674138,12.7848193331839,14.6562754558079,16.3970706496349,15.4296576323968,18.2097314027574
"1181","V","gag","gig","gag-gig","a-i","plc_vwl",21.6424606403082,21.58904323579,17.9697336671515,18.0729562003534,18.4225809531063,20.3711834911603,19.313174172161,19.313174172161
